TransactionID,InvestmentID,Type,Quantity,TransactionDate
798,163,Sell,14,2021-07-13
799,1527,Sell,42,2022-03-04
800,493,Sell,58,2021-04-29
801,1116,Sell,72,2020-10-14
802,880,Buy,86,2019-10-09
803,187,Buy,62,2021-09-25
804,1995,Sell,62,2024-01-29
805,1989,Buy,56,2019-09-18
806,1801,Sell,86,2022-11-28
807,950,Sell,32,2020-12-14
808,782,Sell,45,2023-01-07
809,790,Buy,29,2022-12-21
810,1331,Sell,35,2024-02-19
811,1256,Buy,27,2023-03-15
812,1731,Sell,59,2019-09-05
813,655,Buy,75,2022-02-23
814,1746,Sell,43,2019-09-11
815,1250,Buy,62,2019-07-23
816,506,Buy,50,2023-02-23
817,1787,Buy,27,2021-09-12
818,604,Buy,86,2020-10-29
819,861,Buy,98,2023-06-16
820,359,Buy,99,2021-10-16
821,1754,Buy,53,2023-11-02
822,831,Buy,2,2021-08-20
823,264,Sell,34,2020-07-23
824,26,Buy,76,2020-02-23
825,1458,Sell,30,2024-03-18
826,739,Sell,8,2019-06-07
827,1196,Sell,31,2021-08-26
828,341,Buy,19,2020-08-19
829,182,Buy,27,2019-12-30
830,149,Sell,44,2019-11-21
831,1955,Buy,78,2023-04-24
832,1048,Sell,35,2020-06-26
833,690,Buy,71,2019-08-24
834,209,Sell,56,2021-10-21
835,576,Sell,62,2023-05-01
836,486,Buy,90,2021-02-02
837,1916,Buy,93,2023-03-03
838,1799,Buy,47,2023-07-11
839,186,Buy,61,2023-05-07
840,913,Sell,73,2019-07-04
841,924,Buy,71,2020-04-08
842,1983,Buy,50,2023-09-15
843,1029,Sell,64,2023-09-26
844,1794,Sell,15,2021-01-04
845,1886,Sell,43,2024-03-29
846,1818,Buy,45,2019-10-12
847,1040,Buy,72,2023-06-17
848,1049,Sell,61,2019-11-03
849,38,Buy,33,2023-06-05
850,217,Sell,71,2021-05-01
851,1564,Buy,17,2022-09-04
852,583,Buy,92,2023-02-02
853,866,Buy,93,2020-08-09
854,950,Sell,42,2024-03-26
855,643,Buy,31,2019-10-06
856,537,Buy,20,2019-05-22
857,1840,Buy,57,2019-09-15
858,1988,Buy,76,2021-04-25
859,1224,Buy,19,2019-12-28
860,128,Buy,55,2019-08-16
861,1647,Buy,88,2020-09-21
862,1084,Sell,41,2022-08-07
863,553,Sell,57,2019-06-04
864,1430,Buy,47,2023-06-01
865,1733,Buy,71,2023-04-10
866,1690,Sell,7,2022-07-07
867,1742,Sell,59,2022-08-13
868,1523,Sell,79,2022-09-14
869,1442,Sell,66,2021-03-07
870,1840,Sell,10,2020-03-09
871,2,Sell,43,2020-09-07
872,61,Sell,87,2022-01-16
873,221,Buy,69,2019-05-29
874,1625,Sell,35,2023-03-19
875,1599,Buy,27,2020-06-11
876,1150,Buy,51,2020-07-05
877,775,Buy,14,2023-01-31
878,1444,Sell,97,2020-06-04
879,1920,Buy,61,2022-12-21
880,1618,Sell,10,2024-04-06
881,1169,Buy,70,2022-01-06
882,1124,Sell,98,2022-07-22
883,1335,Buy,64,2022-05-14
884,565,Sell,5,2022-04-28
885,1121,Buy,5,2022-06-02
886,1209,Sell,50,2023-09-15
887,408,Sell,94,2023-03-19
888,700,Buy,58,2021-06-27
889,1599,Buy,99,2021-05-17
890,1653,Buy,60,2020-09-17
891,222,Buy,18,2022-09-10
892,159,Sell,7,2023-08-16
893,146,Sell,82,2020-02-11
894,807,Buy,75,2020-12-31
895,1705,Buy,70,2024-02-08
896,1397,Buy,38,2020-08-09
897,1062,Buy,83,2020-08-11
898,855,Sell,70,2019-10-28
899,844,Sell,22,2021-01-14
900,1350,Sell,65,2020-03-18
901,1537,Buy,28,2023-04-30
902,1386,Sell,20,2020-08-07
903,652,Sell,14,2020-06-07
904,1543,Buy,60,2021-06-17
905,1305,Sell,94,2020-10-26
906,670,Sell,60,2023-04-07
907,338,Buy,86,2024-03-23
908,82,Buy,7,2021-11-09
909,1738,Buy,17,2021-04-15
910,1371,Sell,17,2023-09-07
911,1245,Sell,15,2019-10-14
912,1213,Sell,59,2021-09-16
913,1448,Sell,74,2019-09-30
914,1912,Buy,58,2021-03-18
915,18,Sell,27,2021-03-01
916,86,Buy,19,2019-06-05
917,1435,Buy,46,2019-10-02
918,1140,Buy,8,2024-01-03
919,1683,Sell,23,2021-07-19
920,1206,Buy,68,2024-01-05
921,925,Sell,51,2024-01-08
922,931,Buy,54,2020-08-10
923,593,Buy,15,2022-09-14
924,609,Sell,27,2023-12-26
925,1418,Sell,99,2024-03-11
926,1517,Buy,26,2022-11-30
927,1570,Sell,84,2023-06-16
928,396,Buy,8,2021-03-12
929,591,Buy,32,2019-07-06
930,299,Buy,78,2021-04-08
931,281,Sell,39,2019-05-22
932,49,Buy,57,2022-06-12
933,820,Buy,53,2021-05-21
934,1168,Sell,10,2020-06-21
935,570,Sell,7,2020-08-19
936,201,Sell,94,2023-03-18
937,73,Buy,15,2023-09-15
938,1261,Buy,99,2019-09-01
939,1189,Buy,62,2020-03-05
940,720,Sell,67,2020-11-08
941,1236,Sell,20,2023-07-20
942,14,Sell,1,2021-12-28
943,131,Sell,34,2023-08-04
944,1436,Sell,5,2019-11-06
945,719,Sell,59,2023-12-02
946,34,Sell,2,2022-01-21
947,1406,Buy,84,2021-07-23
948,1148,Sell,63,2020-05-29
949,774,Sell,72,2022-11-16
950,1469,Buy,34,2022-04-03
951,731,Sell,20,2020-05-19
952,1492,Buy,45,2021-05-08
953,1855,Sell,46,2020-02-09
954,1857,Buy,88,2023-06-09
955,1918,Buy,30,2023-08-01
956,1014,Sell,61,2022-06-18
957,1136,Sell,8,2024-04-18
958,1951,Sell,58,2022-11-29
959,835,Sell,91,2019-06-11
960,704,Sell,75,2020-12-02
961,876,Sell,67,2020-10-05
962,195,Buy,26,2019-05-10
963,1893,Sell,29,2023-07-27
964,1105,Sell,87,2023-11-13
965,780,Buy,43,2022-04-13
966,1299,Buy,88,2023-11-08
967,673,Sell,28,2021-07-14
968,218,Buy,49,2023-07-07
969,150,Buy,50,2020-11-05
970,403,Sell,63,2024-04-18
971,1124,Sell,74,2022-09-20
972,1175,Sell,43,2020-08-22
973,292,Buy,42,2020-03-23
974,1662,Sell,1,2022-08-02
975,962,Buy,66,2019-05-02
976,312,Buy,77,2023-10-28
977,1025,Sell,51,2020-04-13
978,1999,Buy,29,2024-04-21
979,1132,Buy,40,2021-02-25
980,1090,Sell,27,2020-10-07
981,552,Buy,99,2021-02-08
982,1357,Sell,20,2023-05-10
983,21,Buy,55,2020-02-17
984,68,Sell,30,2022-03-21
985,1469,Sell,22,2019-06-29
986,1463,Sell,39,2020-07-24
987,1720,Buy,88,2019-07-16
988,237,Sell,63,2022-11-01
989,338,Sell,27,2023-06-13
990,1670,Buy,56,2019-10-01
991,1565,Buy,69,2020-06-08
992,279,Sell,39,2024-04-04
993,519,Sell,56,2021-04-13
994,1290,Buy,85,2020-05-02
995,104,Sell,12,2022-06-02
996,1051,Buy,77,2019-05-28
997,493,Buy,2,2023-04-07
998,977,Buy,95,2024-02-25
999,1144,Buy,11,2020-02-20
1000,720,Sell,47,2020-09-07
1001,271,Sell,22,2022-10-14
1002,1675,Sell,41,2022-11-16
1003,268,Buy,48,2021-06-10
1004,766,Buy,81,2019-12-27
1005,737,Buy,94,2023-01-06
1006,783,Buy,70,2023-07-07
1007,37,Buy,81,2022-02-17
1008,1099,Buy,8,2019-06-03
1009,1489,Buy,5,2020-05-15
1010,1474,Buy,33,2019-07-29
1011,1948,Buy,45,2022-04-05
1012,1077,Buy,53,2021-02-06
1013,1890,Sell,56,2021-07-16
1014,1601,Buy,9,2019-12-11
1015,393,Buy,96,2022-09-22
1016,213,Buy,35,2021-05-16
1017,1871,Sell,45,2022-09-13
1018,227,Sell,35,2021-10-08
1019,305,Sell,56,2019-08-17
1020,91,Buy,80,2020-09-01
1021,1114,Buy,51,2021-03-23
1022,881,Buy,68,2021-09-14
1023,1238,Sell,10,2021-09-03
1024,1412,Sell,26,2019-09-20
1025,891,Buy,45,2020-06-13
1026,50,Sell,94,2022-10-31
1027,510,Sell,49,2021-02-25
1028,1199,Buy,85,2019-11-28
1029,1666,Sell,71,2021-09-06
1030,1223,Buy,89,2021-04-01
1031,1680,Sell,50,2024-01-29
1032,696,Buy,17,2023-02-26
1033,1680,Sell,34,2019-12-09
1034,896,Sell,10,2021-01-21
1035,1226,Buy,60,2020-04-05
1036,1535,Buy,62,2019-12-19
1037,1175,Buy,6,2019-11-29
1038,1215,Sell,85,2023-10-12
1039,886,Buy,64,2022-03-26
1040,1823,Sell,85,2023-01-08
1041,487,Sell,24,2019-11-01
1042,1577,Sell,27,2020-03-31
1043,587,Buy,21,2023-11-05
1044,1366,Sell,37,2024-03-08
1045,1864,Buy,8,2021-02-19
1046,550,Buy,12,2023-07-29
1047,440,Sell,23,2019-08-15
1048,411,Buy,84,2020-04-19
1049,841,Sell,92,2021-10-15
1050,1192,Sell,47,2021-11-26
1051,639,Buy,77,2021-09-15
1052,1020,Buy,52,2023-03-06
1053,1359,Sell,39,2023-10-11
1054,837,Sell,45,2021-08-24
1055,1849,Sell,56,2022-06-10
1056,484,Sell,20,2020-10-25
1057,1521,Sell,14,2022-04-19
1058,302,Sell,72,2022-10-28
1059,80,Sell,16,2019-07-09
1060,102,Sell,96,2022-11-19
1061,1359,Sell,99,2020-07-02
1062,1709,Sell,97,2022-02-27
1063,592,Buy,4,2019-08-21
1064,1102,Sell,48,2021-04-26
1065,638,Buy,5,2022-11-15
1066,1085,Sell,55,2022-03-10
1067,413,Buy,40,2019-12-09
1068,1824,Buy,66,2022-08-05
1069,1162,Sell,25,2024-01-23
1070,173,Sell,28,2020-12-17
1071,1154,Buy,84,2021-11-01
1072,1810,Buy,10,2022-10-02
1073,1734,Sell,87,2019-09-07
1074,831,Sell,1,2022-04-25
1075,243,Sell,48,2022-02-22
1076,1883,Buy,43,2022-04-24
1077,1409,Buy,67,2021-10-25
1078,1294,Sell,56,2023-08-06
1079,50,Buy,18,2019-12-10
1080,1586,Sell,98,2023-10-05
1081,103,Buy,61,2024-03-10
1082,845,Buy,99,2021-04-24
1083,672,Buy,15,2019-05-30
1084,1335,Buy,48,2021-01-21
1085,472,Sell,94,2023-05-25
1086,1214,Sell,38,2022-10-21
1087,1023,Buy,44,2022-02-02
1088,1914,Buy,98,2019-06-29
1089,247,Sell,70,2023-12-20
1090,825,Buy,27,2023-09-15
1091,58,Buy,8,2021-01-05
1092,1694,Buy,6,2020-07-16
1093,1272,Sell,46,2022-03-11
1094,514,Sell,8,2022-02-12
1095,1904,Buy,23,2020-11-01
1096,1239,Buy,16,2020-04-28
1097,1079,Sell,9,2020-07-30
1098,184,Buy,56,2024-02-12
1099,1688,Buy,60,2021-07-16
1100,1473,Buy,16,2019-06-25
1101,658,Buy,15,2023-07-16
1102,849,Buy,21,2023-03-15
1103,1696,Buy,29,2019-05-05
1104,1344,Sell,8,2022-12-01
1105,639,Sell,43,2023-07-06
1106,677,Sell,20,2019-06-17
1107,1627,Sell,35,2020-02-07
1108,1706,Sell,34,2024-04-27
1109,1715,Sell,17,2020-10-12
1110,1695,Sell,46,2024-04-05
1111,944,Sell,74,2021-08-18
1112,1116,Buy,96,2023-05-20
1113,1552,Buy,8,2022-02-02
1114,1975,Sell,26,2020-01-18
1115,92,Sell,2,2024-02-12
1116,611,Buy,98,2024-02-01
1117,23,Buy,64,2020-08-27
1118,1663,Sell,3,2020-05-24
1119,796,Buy,22,2023-06-22
1120,908,Buy,17,2022-09-15
1121,1878,Sell,71,2020-10-27
1122,206,Buy,72,2023-07-10
1123,204,Buy,17,2023-06-23
1124,1195,Buy,38,2023-05-10
1125,1794,Buy,13,2020-04-04
1126,1891,Sell,33,2020-08-31
1127,505,Buy,41,2020-06-08
1128,299,Buy,69,2021-03-31
1129,297,Buy,27,2023-12-20
1130,244,Sell,7,2020-03-13
1131,411,Buy,57,2023-03-29
1132,1215,Sell,87,2019-07-15
1133,596,Buy,70,2020-05-03
1134,842,Sell,88,2021-10-15
1135,770,Buy,91,2021-11-29
1136,31,Buy,24,2021-10-31
1137,1333,Buy,68,2021-10-28
1138,1300,Sell,23,2024-02-14
1139,415,Sell,22,2024-01-24
1140,1457,Sell,14,2021-10-12
1141,422,Buy,33,2022-09-01
1142,1878,Sell,33,2023-11-25
1143,1662,Sell,78,2023-07-05
1144,853,Sell,33,2021-02-04
1145,655,Sell,85,2022-03-04
1146,1386,Buy,99,2022-06-08
1147,1098,Buy,26,2019-09-06
1148,1915,Sell,18,2021-04-05
1149,1220,Sell,92,2020-08-24
1150,1130,Buy,65,2021-11-14
1151,349,Buy,45,2023-12-04
1152,1814,Sell,25,2023-02-12
1153,1751,Sell,31,2020-01-25
1154,642,Sell,99,2022-11-30
1155,1896,Sell,87,2021-03-11
1156,275,Buy,65,2019-07-08
1157,1114,Sell,49,2023-06-14
1158,1933,Sell,9,2023-12-18
1159,1150,Sell,55,2023-04-14
1160,548,Sell,61,2019-10-23
1161,361,Sell,46,2019-10-03
1162,1704,Sell,9,2022-08-02
1163,695,Buy,73,2022-09-03
1164,1575,Buy,21,2023-05-21
1165,1301,Sell,64,2021-08-24
1166,37,Buy,32,2023-03-17
1167,596,Sell,18,2020-10-03
1168,1043,Sell,77,2023-06-09
1169,1805,Sell,28,2021-09-20
1170,1479,Buy,3,2023-10-24
1171,1768,Sell,54,2022-01-20
1172,1267,Sell,32,2021-09-23
1173,235,Buy,75,2020-06-01
1174,1141,Sell,13,2021-06-27
1175,128,Buy,91,2021-03-05
1176,632,Buy,91,2023-11-25
1177,1377,Buy,74,2019-05-26
1178,1406,Sell,72,2020-03-19
1179,1166,Buy,98,2024-01-24
1180,653,Buy,36,2023-01-19
1181,1748,Buy,96,2023-08-31
1182,593,Sell,42,2019-07-07
1183,1262,Sell,59,2023-08-30
1184,1765,Sell,42,2024-03-27
1185,875,Buy,88,2019-07-14
1186,1449,Buy,47,2023-01-24
1187,1951,Sell,9,2020-05-21
1188,15,Buy,51,2022-10-09
1189,640,Buy,34,2021-04-01
1190,769,Buy,63,2023-09-17
1191,1617,Sell,35,2020-12-17
1192,298,Buy,84,2020-08-16
1193,1286,Sell,22,2022-05-22
1194,110,Sell,41,2022-10-01
1195,1024,Buy,28,2023-03-21
1196,1643,Buy,58,2022-01-05
1197,1927,Sell,85,2023-07-30
1198,1841,Buy,56,2023-10-27
1199,89,Sell,10,2021-10-18
1200,1080,Buy,53,2023-08-27
1201,1034,Buy,75,2022-09-26
1202,1732,Buy,32,2020-11-28
1203,1869,Buy,41,2019-10-09
1204,1618,Sell,7,2020-01-08
1205,499,Buy,96,2022-12-14
1206,1663,Buy,3,2020-09-28
1207,1206,Buy,32,2019-09-20
1208,1747,Sell,68,2022-02-04
1209,693,Buy,48,2019-09-25
1210,1667,Sell,58,2020-08-26
1211,847,Buy,40,2022-11-26
1212,87,Sell,62,2019-06-14
1213,1783,Buy,62,2023-03-09
1214,1311,Buy,73,2020-12-29
1215,1438,Buy,49,2023-08-25
1216,41,Buy,9,2021-07-10
1217,1783,Sell,23,2019-06-12
1218,899,Sell,62,2023-02-01
1219,1179,Buy,99,2019-11-14
1220,1977,Buy,47,2019-12-08
1221,434,Sell,15,2021-08-15
1222,988,Sell,26,2019-09-11
1223,1057,Buy,22,2020-06-14
1224,1373,Sell,64,2021-12-02
1225,1618,Sell,5,2021-10-07
1226,1040,Buy,43,2023-01-24
1227,671,Buy,65,2024-01-03
1228,1442,Buy,74,2024-02-08
1229,130,Buy,26,2019-09-01
1230,1387,Sell,26,2022-01-29
1231,297,Buy,23,2022-10-22
1232,906,Buy,73,2024-03-10
1233,1599,Buy,27,2023-03-25
1234,1497,Buy,77,2023-05-30
1235,1430,Buy,64,2021-04-25
1236,526,Buy,87,2022-09-13
1237,1606,Sell,3,2020-07-16
1238,940,Sell,61,2020-10-09
1239,999,Buy,85,2023-02-19
1240,1443,Sell,78,2019-05-04
1241,1779,Sell,41,2024-04-12
1242,31,Buy,9,2022-07-03
1243,302,Buy,58,2021-02-15
1244,425,Sell,23,2023-11-21
1245,303,Buy,65,2022-01-10
1246,1743,Sell,45,2019-09-18
1247,58,Sell,39,2019-07-25
1248,1255,Sell,15,2022-05-27
1249,1478,Sell,31,2023-02-25
1250,1317,Sell,63,2022-11-17
1251,1841,Sell,80,2020-11-19
1252,694,Buy,81,2022-05-20
1253,405,Sell,89,2023-03-25
1254,1095,Sell,93,2020-03-06
1255,1273,Sell,60,2022-06-10
1256,1419,Buy,5,2023-10-13
1257,1112,Buy,54,2019-10-05
1258,1068,Sell,65,2023-09-18
1259,689,Sell,16,2020-11-11
1260,503,Buy,8,2021-12-27
1261,1314,Sell,99,2022-08-18
1262,513,Sell,34,2021-07-14
1263,138,Buy,94,2024-04-08
1264,1927,Buy,11,2023-02-01
1265,510,Sell,17,2020-10-17
1266,349,Buy,12,2021-08-03
1267,415,Buy,51,2019-10-30
1268,1727,Sell,66,2022-07-23
1269,611,Sell,44,2020-03-31
1270,1910,Buy,11,2023-09-01
1271,1821,Buy,35,2019-07-28
1272,825,Sell,31,2020-03-19
1273,1661,Buy,35,2020-03-26
1274,338,Buy,31,2019-06-12
1275,1137,Sell,73,2023-02-12
1276,483,Sell,39,2022-12-05
1277,1924,Sell,46,2021-01-31
1278,300,Sell,10,2021-10-19
1279,1610,Sell,16,2023-02-13
1280,1722,Sell,5,2023-05-18
1281,1140,Buy,82,2019-09-30
1282,1726,Sell,94,2022-10-11
1283,903,Sell,83,2021-08-07
1284,1517,Sell,73,2020-05-23
1285,1656,Buy,11,2020-08-05
1286,1255,Sell,71,2020-06-09
1287,1714,Buy,55,2020-06-05
1288,1946,Buy,5,2022-01-10
1289,1536,Buy,80,2022-03-04
1290,601,Buy,76,2019-05-24
1291,121,Buy,83,2021-08-31
1292,1367,Sell,62,2023-04-22
1293,1021,Sell,53,2022-11-01
1294,1430,Sell,87,2022-01-18
1295,1151,Sell,35,2023-12-21
1296,1037,Sell,61,2019-12-13
1297,386,Sell,52,2021-11-25
1298,313,Buy,3,2022-12-27
1299,1181,Sell,12,2019-09-15
1300,708,Sell,26,2019-07-28
1301,69,Buy,20,2019-12-06
1302,1230,Sell,59,2019-06-02
1303,509,Buy,53,2023-12-02
1304,1317,Buy,19,2022-05-26
1305,1678,Sell,56,2021-02-04
1306,1097,Sell,45,2021-06-10
1307,455,Sell,74,2023-11-13
1308,1245,Buy,46,2023-05-12
1309,352,Buy,4,2023-03-04
1310,1805,Buy,51,2020-12-26
1311,1397,Sell,56,2023-05-03
1312,1628,Sell,49,2019-06-30
1313,1364,Sell,85,2019-11-21
1314,370,Buy,38,2021-06-16
1315,1602,Sell,37,2022-05-08
1316,699,Sell,63,2019-08-20
1317,518,Buy,23,2023-01-07
1318,1974,Sell,6,2023-04-24
1319,1558,Buy,37,2020-03-04
1320,634,Sell,91,2020-03-11
1321,679,Sell,28,2021-12-20
1322,1082,Buy,95,2021-09-03
1323,1532,Buy,85,2019-11-11
1324,1606,Buy,32,2019-08-09
1325,573,Buy,15,2022-05-10
1326,987,Sell,26,2019-08-25
1327,1345,Buy,48,2022-11-14
1328,1094,Buy,78,2019-12-08
1329,113,Buy,49,2019-06-23
1330,846,Sell,27,2020-06-19
1331,972,Sell,43,2023-03-16
1332,1628,Buy,32,2022-01-28
1333,1164,Buy,59,2020-04-07
1334,253,Sell,65,2022-11-18
1335,536,Buy,36,2022-11-18
1336,1879,Buy,33,2020-07-22
1337,1265,Buy,73,2024-02-14
1338,65,Sell,76,2022-06-15
1339,1735,Sell,32,2022-02-12
1340,861,Buy,75,2023-11-22
1341,892,Sell,90,2021-07-14
1342,1424,Sell,54,2021-09-21
1343,190,Buy,73,2021-01-27
1344,1492,Buy,7,2023-11-16
1345,483,Sell,23,2019-08-06
1346,684,Sell,55,2023-12-09
1347,1740,Buy,51,2020-05-11
1348,507,Buy,52,2020-07-31
1349,502,Sell,67,2020-01-28
1350,1684,Sell,97,2021-11-23
1351,1485,Sell,43,2021-10-08
1352,1632,Buy,64,2021-08-10
1353,587,Sell,75,2021-01-01
1354,394,Sell,52,2019-12-28
1355,547,Buy,76,2023-06-25
1356,1557,Buy,33,2021-01-03
1357,1641,Sell,61,2021-01-07
1358,1118,Buy,49,2019-11-13
1359,263,Buy,21,2024-01-12
1360,1082,Buy,47,2023-02-14
1361,1691,Buy,57,2020-09-06
1362,1206,Sell,76,2022-11-10
1363,30,Buy,58,2019-10-27
1364,484,Sell,6,2020-03-11
1365,417,Buy,6,2021-07-13
1366,1308,Sell,18,2020-08-06
1367,1584,Buy,36,2019-09-15
1368,77,Buy,81,2023-06-02
1369,64,Sell,72,2024-02-17
1370,1730,Buy,48,2019-07-11
1371,871,Buy,46,2021-10-06
1372,209,Sell,44,2023-04-06
1373,1178,Sell,86,2020-04-01
1374,1053,Sell,71,2019-07-06
1375,1283,Buy,94,2023-08-27
1376,865,Sell,82,2023-12-28
1377,1796,Buy,38,2024-03-02
1378,1230,Sell,28,2024-02-21
1379,131,Buy,44,2020-04-03
1380,1160,Sell,77,2021-08-04
1381,1163,Buy,85,2020-12-21
1382,314,Buy,34,2022-01-08
1383,118,Sell,83,2021-12-11
1384,318,Sell,56,2020-04-10
1385,1799,Sell,26,2019-11-17
1386,992,Sell,18,2023-11-15
1387,1562,Buy,66,2020-10-24
1388,1020,Buy,61,2021-03-01
1389,1710,Sell,16,2020-10-08
1390,1036,Sell,46,2020-01-01
1391,833,Buy,53,2024-03-31
1392,766,Buy,98,2021-07-08
1393,1372,Sell,66,2019-11-24
1394,994,Sell,80,2024-03-06
1395,1516,Sell,7,2023-12-17
1396,1561,Buy,95,2020-04-29
1397,997,Sell,41,2021-12-06
1398,1980,Buy,19,2021-07-26
1399,1121,Buy,35,2019-05-06
1400,5,Buy,80,2020-10-24
1401,571,Sell,68,2021-05-23
1402,1688,Buy,30,2020-05-22
1403,479,Sell,28,2023-02-14
1404,1678,Sell,87,2021-09-04
1405,1788,Sell,20,2021-02-03
1406,1084,Sell,71,2022-10-19
1407,123,Buy,5,2020-08-26
1408,99,Buy,85,2020-08-13
1409,1692,Buy,93,2019-08-18
1410,1263,Buy,17,2023-12-20
1411,293,Sell,99,2024-04-10
1412,861,Sell,35,2023-02-05
1413,458,Buy,39,2022-10-02
1414,1659,Buy,89,2023-02-10
1415,1430,Sell,23,2021-11-28
1416,522,Sell,73,2022-04-24
1417,1818,Buy,43,2023-02-20
1418,50,Buy,10,2020-07-24
1419,413,Buy,22,2022-11-16
1420,1218,Buy,75,2022-06-20
1421,1036,Buy,65,2021-07-14
1422,1559,Sell,24,2022-03-03
1423,219,Sell,13,2022-08-28
1424,1815,Sell,96,2019-09-09
1425,304,Sell,29,2020-10-24
1426,1632,Buy,5,2022-06-20
1427,130,Sell,9,2021-10-12
1428,68,Sell,74,2021-07-13
1429,1940,Buy,50,2020-06-25
1430,1023,Sell,48,2020-11-01
1431,774,Buy,95,2019-05-17
1432,912,Buy,96,2020-07-13
1433,638,Buy,19,2019-10-30
1434,319,Sell,49,2024-02-10
1435,1114,Sell,90,2019-07-09
1436,476,Buy,61,2024-03-05
1437,94,Sell,9,2021-04-13
1438,1979,Sell,38,2020-10-02
1439,1578,Buy,84,2021-06-09
1440,1250,Sell,48,2024-02-11
1441,1144,Sell,56,2022-01-03
1442,1676,Sell,48,2020-07-15
1443,599,Buy,69,2020-10-17
1444,789,Buy,31,2022-10-15
1445,281,Buy,36,2021-05-01
1446,1076,Buy,37,2020-02-04
1447,454,Sell,3,2022-10-14
1448,1323,Buy,43,2021-05-16
1449,1312,Buy,87,2020-06-04
1450,1701,Sell,66,2019-10-29
1451,110,Sell,85,2022-08-13
1452,95,Sell,3,2023-08-06
1453,1967,Sell,27,2021-12-31
1454,1692,Sell,51,2022-08-07
1455,778,Sell,65,2024-04-04
1456,1321,Buy,37,2019-11-12
1457,646,Buy,44,2021-07-06
1458,667,Sell,35,2024-01-03
1459,1692,Buy,25,2023-04-14
1460,1405,Sell,81,2021-02-23
1461,856,Sell,99,2021-04-22
1462,148,Sell,39,2019-09-20
1463,1097,Sell,54,2022-09-24
1464,220,Sell,28,2022-10-02
1465,867,Buy,49,2021-10-16
1466,59,Buy,42,2024-02-07
1467,1918,Sell,39,2020-03-16
1468,1309,Buy,16,2021-12-09
1469,1372,Sell,11,2023-08-03
1470,468,Buy,41,2021-07-25
1471,327,Buy,90,2020-01-26
1472,1762,Sell,72,2022-03-28
1473,175,Sell,27,2024-04-18
1474,179,Buy,53,2020-07-19
1475,1715,Sell,77,2019-08-31
1476,455,Buy,33,2019-08-01
1477,246,Sell,14,2021-05-02
1478,1129,Sell,86,2021-06-19
1479,1189,Sell,57,2022-05-21
1480,244,Sell,80,2023-08-14
1481,1539,Buy,41,2021-01-04
1482,1352,Sell,87,2021-02-17
1483,1757,Buy,33,2020-05-22
1484,550,Buy,86,2019-07-05
1485,1722,Buy,50,2022-02-25
1486,1410,Sell,57,2022-02-11
1487,862,Sell,94,2024-01-08
1488,1061,Buy,73,2022-02-02
1489,1510,Buy,1,2021-01-15
1490,1784,Sell,71,2023-02-18
1491,1432,Sell,23,2021-04-02
1492,1346,Sell,82,2019-05-29
1493,680,Buy,41,2020-06-05
1494,286,Sell,23,2021-05-24
1495,1196,Buy,2,2020-01-30
1496,651,Buy,28,2023-04-09
1497,1417,Sell,31,2024-01-30
1498,1362,Sell,26,2021-05-05
1499,1327,Buy,48,2023-04-07
1500,667,Sell,35,2022-01-11
1501,786,Buy,23,2022-12-13
1502,1157,Buy,24,2023-12-12
1503,844,Sell,31,2023-03-31
1504,7,Sell,53,2022-12-23
1505,367,Buy,14,2020-01-14
1506,1939,Buy,96,2024-01-14
1507,1735,Sell,31,2021-09-16
1508,206,Buy,59,2022-03-18
1509,1378,Sell,88,2023-05-09
1510,1901,Sell,29,2022-02-13
1511,914,Sell,10,2023-04-05
1512,1390,Buy,59,2019-12-02
1513,838,Sell,28,2020-10-13
1514,1783,Buy,54,2019-05-14
1515,263,Sell,73,2019-08-21
1516,742,Buy,59,2022-03-19
1517,875,Sell,73,2022-11-18
1518,1782,Sell,47,2019-11-06
1519,1554,Buy,44,2021-07-08
1520,991,Sell,8,2023-10-05
1521,743,Sell,60,2023-11-27
1522,614,Sell,90,2023-01-22
1523,1746,Buy,99,2021-04-17
1524,196,Sell,75,2020-09-08
1525,1458,Buy,27,2022-03-20
1526,28,Buy,19,2020-07-28
1527,13,Sell,50,2022-01-31
1528,425,Buy,10,2022-06-06
1529,1409,Sell,33,2019-12-21
1530,1196,Buy,42,2022-03-10
1531,1522,Buy,58,2022-04-10
1532,232,Buy,4,2019-12-20
1533,21,Sell,58,2020-01-23
1534,847,Sell,5,2022-08-27
1535,1268,Sell,29,2019-09-15
1536,1714,Buy,34,2023-06-07
1537,1575,Buy,75,2024-02-17
1538,242,Buy,35,2023-06-10
1539,1087,Sell,3,2020-06-07
1540,1629,Buy,77,2022-08-28
1541,101,Buy,17,2020-05-17
1542,1303,Buy,83,2022-02-22
1543,634,Sell,73,2021-05-29
1544,501,Sell,30,2020-07-07
1545,545,Sell,89,2019-10-17
1546,299,Buy,84,2024-02-19
1547,1342,Buy,40,2021-04-17
1548,223,Sell,48,2020-11-06
1549,799,Sell,44,2020-11-14
1550,699,Sell,87,2023-03-28
1551,1545,Sell,49,2024-03-13
1552,1480,Sell,4,2022-02-20
1553,61,Sell,8,2023-09-09
1554,1988,Sell,55,2021-06-24
1555,1402,Sell,27,2021-11-21
1556,967,Buy,65,2024-01-20
1557,1035,Buy,93,2021-12-20
1558,759,Buy,79,2023-03-17
1559,686,Buy,10,2022-06-14
1560,1534,Sell,18,2023-10-23
1561,386,Buy,10,2021-07-04
